Feature_ID	Term_ID	Term_name
103988	mmu00010	Glycolysis / Gluconeogenesis
106557	mmu00010	Glycolysis / Gluconeogenesis
110695	mmu00010	Glycolysis / Gluconeogenesis
11522	mmu00010	Glycolysis / Gluconeogenesis
11529	mmu00010	Glycolysis / Gluconeogenesis
11532	mmu00010	Glycolysis / Gluconeogenesis
115487111	mmu00010	Glycolysis / Gluconeogenesis
11669	mmu00010	Glycolysis / Gluconeogenesis
11670	mmu00010	Glycolysis / Gluconeogenesis
11671	mmu00010	Glycolysis / Gluconeogenesis
11674	mmu00010	Glycolysis / Gluconeogenesis
11676	mmu00010	Glycolysis / Gluconeogenesis
12183	mmu00010	Glycolysis / Gluconeogenesis
13382	mmu00010	Glycolysis / Gluconeogenesis
13806	mmu00010	Glycolysis / Gluconeogenesis
13807	mmu00010	Glycolysis / Gluconeogenesis
13808	mmu00010	Glycolysis / Gluconeogenesis
14120	mmu00010	Glycolysis / Gluconeogenesis
14121	mmu00010	Glycolysis / Gluconeogenesis
14377	mmu00010	Glycolysis / Gluconeogenesis
14378	mmu00010	Glycolysis / Gluconeogenesis
14433	mmu00010	Glycolysis / Gluconeogenesis
14447	mmu00010	Glycolysis / Gluconeogenesis
14751	mmu00010	Glycolysis / Gluconeogenesis
15275	mmu00010	Glycolysis / Gluconeogenesis
15277	mmu00010	Glycolysis / Gluconeogenesis
16828	mmu00010	Glycolysis / Gluconeogenesis
16832	mmu00010	Glycolysis / Gluconeogenesis
16833	mmu00010	Glycolysis / Gluconeogenesis
17330	mmu00010	Glycolysis / Gluconeogenesis
18534	mmu00010	Glycolysis / Gluconeogenesis
18597	mmu00010	Glycolysis / Gluconeogenesis
18598	mmu00010	Glycolysis / Gluconeogenesis
18641	mmu00010	Glycolysis / Gluconeogenesis
18642	mmu00010	Glycolysis / Gluconeogenesis
18648	mmu00010	Glycolysis / Gluconeogenesis
18655	mmu00010	Glycolysis / Gluconeogenesis
18663	mmu00010	Glycolysis / Gluconeogenesis
18746	mmu00010	Glycolysis / Gluconeogenesis
18770	mmu00010	Glycolysis / Gluconeogenesis
212032	mmu00010	Glycolysis / Gluconeogenesis
216019	mmu00010	Glycolysis / Gluconeogenesis
21991	mmu00010	Glycolysis / Gluconeogenesis
226265	mmu00010	Glycolysis / Gluconeogenesis
230163	mmu00010	Glycolysis / Gluconeogenesis
235339	mmu00010	Glycolysis / Gluconeogenesis
26876	mmu00010	Glycolysis / Gluconeogenesis
319625	mmu00010	Glycolysis / Gluconeogenesis
353204	mmu00010	Glycolysis / Gluconeogenesis
433182	mmu00010	Glycolysis / Gluconeogenesis
56012	mmu00010	Glycolysis / Gluconeogenesis
56421	mmu00010	Glycolysis / Gluconeogenesis
56752	mmu00010	Glycolysis / Gluconeogenesis
58810	mmu00010	Glycolysis / Gluconeogenesis
60525	mmu00010	Glycolysis / Gluconeogenesis
621603	mmu00010	Glycolysis / Gluconeogenesis
66681	mmu00010	Glycolysis / Gluconeogenesis
67689	mmu00010	Glycolysis / Gluconeogenesis
68263	mmu00010	Glycolysis / Gluconeogenesis
68401	mmu00010	Glycolysis / Gluconeogenesis
68738	mmu00010	Glycolysis / Gluconeogenesis
72141	mmu00010	Glycolysis / Gluconeogenesis
72157	mmu00010	Glycolysis / Gluconeogenesis
72535	mmu00010	Glycolysis / Gluconeogenesis
73458	mmu00010	Glycolysis / Gluconeogenesis
74551	mmu00010	Glycolysis / Gluconeogenesis
79459	mmu00010	Glycolysis / Gluconeogenesis
104112	mmu00020	Citrate cycle (TCA cycle)
11428	mmu00020	Citrate cycle (TCA cycle)
11429	mmu00020	Citrate cycle (TCA cycle)
12974	mmu00020	Citrate cycle (TCA cycle)
13382	mmu00020	Citrate cycle (TCA cycle)
14194	mmu00020	Citrate cycle (TCA cycle)
15926	mmu00020	Citrate cycle (TCA cycle)
15929	mmu00020	Citrate cycle (TCA cycle)
170718	mmu00020	Citrate cycle (TCA cycle)
17448	mmu00020	Citrate cycle (TCA cycle)
17449	mmu00020	Citrate cycle (TCA cycle)
18293	mmu00020	Citrate cycle (TCA cycle)
18534	mmu00020	Citrate cycle (TCA cycle)
18563	mmu00020	Citrate cycle (TCA cycle)
18597	mmu00020	Citrate cycle (TCA cycle)
18598	mmu00020	Citrate cycle (TCA cycle)
20916	mmu00020	Citrate cycle (TCA cycle)
20917	mmu00020	Citrate cycle (TCA cycle)
235339	mmu00020	Citrate cycle (TCA cycle)
239017	mmu00020	Citrate cycle (TCA cycle)
243996	mmu00020	Citrate cycle (TCA cycle)
269951	mmu00020	Citrate cycle (TCA cycle)
56451	mmu00020	Citrate cycle (TCA cycle)
66052	mmu00020	Citrate cycle (TCA cycle)
66925	mmu00020	Citrate cycle (TCA cycle)
66945	mmu00020	Citrate cycle (TCA cycle)
67680	mmu00020	Citrate cycle (TCA cycle)
67834	mmu00020	Citrate cycle (TCA cycle)
68263	mmu00020	Citrate cycle (TCA cycle)
71832	mmu00020	Citrate cycle (TCA cycle)
74551	mmu00020	Citrate cycle (TCA cycle)
78920	mmu00020	Citrate cycle (TCA cycle)
100198	mmu00030	Pentose phosphate pathway
110208	mmu00030	Pentose phosphate pathway
110639	mmu00030	Pentose phosphate pathway
11674	mmu00030	Pentose phosphate pathway
11676	mmu00030	Pentose phosphate pathway
14120	mmu00030	Pentose phosphate pathway
14121	mmu00030	Pentose phosphate pathway
14380	mmu00030	Pentose phosphate pathway
14381	mmu00030	Pentose phosphate pathway
14751	mmu00030	Pentose phosphate pathway
18641	mmu00030	Pentose phosphate pathway
18642	mmu00030	Pentose phosphate pathway
19139	mmu00030	Pentose phosphate pathway
19733	mmu00030	Pentose phosphate pathway
19895	mmu00030	Pentose phosphate pathway
21351	mmu00030	Pentose phosphate pathway
21881	mmu00030	Pentose phosphate pathway
230163	mmu00030	Pentose phosphate pathway
232449	mmu00030	Pentose phosphate pathway
235582	mmu00030	Pentose phosphate pathway
328099	mmu00030	Pentose phosphate pathway
353204	mmu00030	Pentose phosphate pathway
56421	mmu00030	Pentose phosphate pathway
66171	mmu00030	Pentose phosphate pathway
66646	mmu00030	Pentose phosphate pathway
66681	mmu00030	Pentose phosphate pathway
71336	mmu00030	Pentose phosphate pathway
72157	mmu00030	Pentose phosphate pathway
74419	mmu00030	Pentose phosphate pathway
74637	mmu00030	Pentose phosphate pathway
75456	mmu00030	Pentose phosphate pathway
75731	mmu00030	Pentose phosphate pathway
79459	mmu00030	Pentose phosphate pathway
83553	mmu00030	Pentose phosphate pathway
100559	mmu00040	Pentose and glucuronate interconversions
100727	mmu00040	Pentose and glucuronate interconversions
102448	mmu00040	Pentose and glucuronate interconversions
110006	mmu00040	Pentose and glucuronate interconversions
112417	mmu00040	Pentose and glucuronate interconversions
11677	mmu00040	Pentose and glucuronate interconversions
11997	mmu00040	Pentose and glucuronate interconversions
14187	mmu00040	Pentose and glucuronate interconversions
16591	mmu00040	Pentose and glucuronate interconversions
20322	mmu00040	Pentose and glucuronate interconversions
216558	mmu00040	Pentose and glucuronate interconversions
22235	mmu00040	Pentose and glucuronate interconversions
22236	mmu00040	Pentose and glucuronate interconversions
22238	mmu00040	Pentose and glucuronate interconversions
231396	mmu00040	Pentose and glucuronate interconversions
243085	mmu00040	Pentose and glucuronate interconversions
394430	mmu00040	Pentose and glucuronate interconversions
394432	mmu00040	Pentose and glucuronate interconversions
394433	mmu00040	Pentose and glucuronate interconversions
394434	mmu00040	Pentose and glucuronate interconversions
394435	mmu00040	Pentose and glucuronate interconversions
394436	mmu00040	Pentose and glucuronate interconversions
552899	mmu00040	Pentose and glucuronate interconversions
58810	mmu00040	Pentose and glucuronate interconversions
613123	mmu00040	Pentose and glucuronate interconversions
66646	mmu00040	Pentose and glucuronate interconversions
67861	mmu00040	Pentose and glucuronate interconversions
67880	mmu00040	Pentose and glucuronate interconversions
68631	mmu00040	Pentose and glucuronate interconversions
70984	mmu00040	Pentose and glucuronate interconversions
71755	mmu00040	Pentose and glucuronate interconversions
71773	mmu00040	Pentose and glucuronate interconversions
72094	mmu00040	Pentose and glucuronate interconversions
75578	mmu00040	Pentose and glucuronate interconversions
75847	mmu00040	Pentose and glucuronate interconversions
94215	mmu00040	Pentose and glucuronate interconversions
94284	mmu00040	Pentose and glucuronate interconversions
110119	mmu00051	Fructose and mannose metabolism
11674	mmu00051	Fructose and mannose metabolism
11676	mmu00051	Fructose and mannose metabolism
11677	mmu00051	Fructose and mannose metabolism
11997	mmu00051	Fructose and mannose metabolism
14120	mmu00051	Fructose and mannose metabolism
14121	mmu00051	Fructose and mannose metabolism
14187	mmu00051	Fructose and mannose metabolism
15275	mmu00051	Fructose and mannose metabolism
15277	mmu00051	Fructose and mannose metabolism
16548	mmu00051	Fructose and mannose metabolism
170768	mmu00051	Fructose and mannose metabolism
18639	mmu00051	Fructose and mannose metabolism
18640	mmu00051	Fructose and mannose metabolism
18641	mmu00051	Fructose and mannose metabolism
18642	mmu00051	Fructose and mannose metabolism
20322	mmu00051	Fructose and mannose metabolism
212032	mmu00051	Fructose and mannose metabolism
216019	mmu00051	Fructose and mannose metabolism
218138	mmu00051	Fructose and mannose metabolism
21991	mmu00051	Fructose and mannose metabolism
22122	mmu00051	Fructose and mannose metabolism
225913	mmu00051	Fructose and mannose metabolism
230163	mmu00051	Fructose and mannose metabolism
234730	mmu00051	Fructose and mannose metabolism
270198	mmu00051	Fructose and mannose metabolism
29858	mmu00051	Fructose and mannose metabolism
319801	mmu00051	Fructose and mannose metabolism
331026	mmu00051	Fructose and mannose metabolism
353204	mmu00051	Fructose and mannose metabolism
54128	mmu00051	Fructose and mannose metabolism
56421	mmu00051	Fructose and mannose metabolism
66065	mmu00051	Fructose and mannose metabolism
67861	mmu00051	Fructose and mannose metabolism
69064	mmu00051	Fructose and mannose metabolism
69080	mmu00051	Fructose and mannose metabolism
75540	mmu00051	Fructose and mannose metabolism
79459	mmu00051	Fructose and mannose metabolism
103988	mmu00052	Galactose metabolism
11605	mmu00052	Galactose metabolism
11677	mmu00052	Galactose metabolism
11997	mmu00052	Galactose metabolism
12091	mmu00052	Galactose metabolism
14187	mmu00052	Galactose metabolism
14377	mmu00052	Galactose metabolism
14378	mmu00052	Galactose metabolism
14387	mmu00052	Galactose metabolism
14430	mmu00052	Galactose metabolism
14595	mmu00052	Galactose metabolism
14635	mmu00052	Galactose metabolism
15275	mmu00052	Galactose metabolism
15277	mmu00052	Galactose metabolism
16770	mmu00052	Galactose metabolism
18641	mmu00052	Galactose metabolism
18642	mmu00052	Galactose metabolism
212032	mmu00052	Galactose metabolism
216019	mmu00052	Galactose metabolism
216558	mmu00052	Galactose metabolism
226413	mmu00052	Galactose metabolism
232714	mmu00052	Galactose metabolism
319625	mmu00052	Galactose metabolism
53418	mmu00052	Galactose metabolism
56421	mmu00052	Galactose metabolism
66681	mmu00052	Galactose metabolism
67861	mmu00052	Galactose metabolism
68401	mmu00052	Galactose metabolism
69983	mmu00052	Galactose metabolism
72157	mmu00052	Galactose metabolism
74246	mmu00052	Galactose metabolism
76051	mmu00052	Galactose metabolism
100559	mmu00053	Ascorbate and aldarate metabolism
100727	mmu00053	Ascorbate and aldarate metabolism
110006	mmu00053	Ascorbate and aldarate metabolism
110695	mmu00053	Ascorbate and aldarate metabolism
112417	mmu00053	Ascorbate and aldarate metabolism
11669	mmu00053	Ascorbate and aldarate metabolism
11671	mmu00053	Ascorbate and aldarate metabolism
16591	mmu00053	Ascorbate and aldarate metabolism
19733	mmu00053	Ascorbate and aldarate metabolism
22235	mmu00053	Ascorbate and aldarate metabolism
22236	mmu00053	Ascorbate and aldarate metabolism
22238	mmu00053	Ascorbate and aldarate metabolism
231396	mmu00053	Ascorbate and aldarate metabolism
243085	mmu00053	Ascorbate and aldarate metabolism
268756	mmu00053	Ascorbate and aldarate metabolism
394430	mmu00053	Ascorbate and aldarate metabolism
394432	mmu00053	Ascorbate and aldarate metabolism
394433	mmu00053	Ascorbate and aldarate metabolism
394434	mmu00053	Ascorbate and aldarate metabolism
394435	mmu00053	Ascorbate and aldarate metabolism
394436	mmu00053	Ascorbate and aldarate metabolism
552899	mmu00053	Ascorbate and aldarate metabolism
56727	mmu00053	Ascorbate and aldarate metabolism
56752	mmu00053	Ascorbate and aldarate metabolism
58810	mmu00053	Ascorbate and aldarate metabolism
613123	mmu00053	Ascorbate and aldarate metabolism
66065	mmu00053	Ascorbate and aldarate metabolism
71773	mmu00053	Ascorbate and aldarate metabolism
72094	mmu00053	Ascorbate and aldarate metabolism
72535	mmu00053	Ascorbate and aldarate metabolism
94215	mmu00053	Ascorbate and aldarate metabolism
94284	mmu00053	Ascorbate and aldarate metabolism
100705	mmu00061	Fatty acid biosynthesis
107476	mmu00061	Fatty acid biosynthesis
109729085	mmu00061	Fatty acid biosynthesis
14081	mmu00061	Fatty acid biosynthesis
14104	mmu00061	Fatty acid biosynthesis
14979	mmu00061	Fatty acid biosynthesis
216739	mmu00061	Fatty acid biosynthesis
223722	mmu00061	Fatty acid biosynthesis
234309	mmu00061	Fatty acid biosynthesis
257633	mmu00061	Fatty acid biosynthesis
26922	mmu00061	Fatty acid biosynthesis
328845	mmu00061	Fatty acid biosynthesis
433256	mmu00061	Fatty acid biosynthesis
50790	mmu00061	Fatty acid biosynthesis
71147	mmu00061	Fatty acid biosynthesis
74205	mmu00061	Fatty acid biosynthesis
78625	mmu00061	Fatty acid biosynthesis
94180	mmu00061	Fatty acid biosynthesis
99035	mmu00061	Fatty acid biosynthesis
106529	mmu00062	Fatty acid elongation
12686	mmu00062	Fatty acid elongation
15107	mmu00062	Fatty acid elongation
170439	mmu00062	Fatty acid elongation
171210	mmu00062	Fatty acid elongation
171281	mmu00062	Fatty acid elongation
171282	mmu00062	Fatty acid elongation
19063	mmu00062	Fatty acid elongation
217698	mmu00062	Fatty acid elongation
231086	mmu00062	Fatty acid elongation
26897	mmu00062	Fatty acid elongation
26922	mmu00062	Fatty acid elongation
30963	mmu00062	Fatty acid elongation
52538	mmu00062	Fatty acid elongation
54325	mmu00062	Fatty acid elongation
54326	mmu00062	Fatty acid elongation
54397	mmu00062	Fatty acid elongation
56348	mmu00062	Fatty acid elongation
57874	mmu00062	Fatty acid elongation
66198	mmu00062	Fatty acid elongation
66775	mmu00062	Fatty acid elongation
68801	mmu00062	Fatty acid elongation
70025	mmu00062	Fatty acid elongation
70757	mmu00062	Fatty acid elongation
72852	mmu00062	Fatty acid elongation
74559	mmu00062	Fatty acid elongation
75778	mmu00062	Fatty acid elongation
83603	mmu00062	Fatty acid elongation
93747	mmu00062	Fatty acid elongation
97212	mmu00062	Fatty acid elongation
100040843	mmu00071	Fatty acid degradation
110446	mmu00071	Fatty acid degradation
110460	mmu00071	Fatty acid degradation
110695	mmu00071	Fatty acid degradation
11363	mmu00071	Fatty acid degradation
11364	mmu00071	Fatty acid degradation
11370	mmu00071	Fatty acid degradation
113868	mmu00071	Fatty acid degradation
11409	mmu00071	Fatty acid degradation
11430	mmu00071	Fatty acid degradation
11522	mmu00071	Fatty acid degradation
11529	mmu00071	Fatty acid degradation
11532	mmu00071	Fatty acid degradation
11669	mmu00071	Fatty acid degradation
11671	mmu00071	Fatty acid degradation
12894	mmu00071	Fatty acid degradation
12895	mmu00071	Fatty acid degradation
12896	mmu00071	Fatty acid degradation
13117	mmu00071	Fatty acid degradation
13118	mmu00071	Fatty acid degradation
13119	mmu00071	Fatty acid degradation
13177	mmu00071	Fatty acid degradation
14081	mmu00071	Fatty acid degradation
15107	mmu00071	Fatty acid degradation
216739	mmu00071	Fatty acid degradation
224530	mmu00071	Fatty acid degradation
230639	mmu00071	Fatty acid degradation
231086	mmu00071	Fatty acid degradation
235674	mmu00071	Fatty acid degradation
23986	mmu00071	Fatty acid degradation
26876	mmu00071	Fatty acid degradation
270076	mmu00071	Fatty acid degradation
277753	mmu00071	Fatty acid degradation
328845	mmu00071	Fatty acid degradation
433256	mmu00071	Fatty acid degradation
435802	mmu00071	Fatty acid degradation
50790	mmu00071	Fatty acid degradation
52538	mmu00071	Fatty acid degradation
56752	mmu00071	Fatty acid degradation
666168	mmu00071	Fatty acid degradation
66885	mmu00071	Fatty acid degradation
69123	mmu00071	Fatty acid degradation
71519	mmu00071	Fatty acid degradation
72535	mmu00071	Fatty acid degradation
74147	mmu00071	Fatty acid degradation
74205	mmu00071	Fatty acid degradation
78070	mmu00071	Fatty acid degradation
78625	mmu00071	Fatty acid degradation
80911	mmu00071	Fatty acid degradation
93747	mmu00071	Fatty acid degradation
94180	mmu00071	Fatty acid degradation
97212	mmu00071	Fatty acid degradation
12613	mmu00100	Steroid biosynthesis
13081	mmu00100	Steroid biosynthesis
13115	mmu00100	Steroid biosynthesis
13121	mmu00100	Steroid biosynthesis
13360	mmu00100	Steroid biosynthesis
13595	mmu00100	Steroid biosynthesis
14137	mmu00100	Steroid biosynthesis
15490	mmu00100	Steroid biosynthesis
16889	mmu00100	Steroid biosynthesis
16987	mmu00100	Steroid biosynthesis
18194	mmu00100	Steroid biosynthesis
20652	mmu00100	Steroid biosynthesis
20775	mmu00100	Steroid biosynthesis
223920	mmu00100	Steroid biosynthesis
235293	mmu00100	Steroid biosynthesis
244209	mmu00100	Steroid biosynthesis
66234	mmu00100	Steroid biosynthesis
73166	mmu00100	Steroid biosynthesis
74754	mmu00100	Steroid biosynthesis
98386	mmu00100	Steroid biosynthesis
101502	mmu00120	Primary bile acid biosynthesis
104086	mmu00120	Primary bile acid biosynthesis
12012	mmu00120	Primary bile acid biosynthesis
12642	mmu00120	Primary bile acid biosynthesis
13116	mmu00120	Primary bile acid biosynthesis
13122	mmu00120	Primary bile acid biosynthesis
13123	mmu00120	Primary bile acid biosynthesis
13124	mmu00120	Primary bile acid biosynthesis
15488	mmu00120	Primary bile acid biosynthesis
170789	mmu00120	Primary bile acid biosynthesis
17117	mmu00120	Primary bile acid biosynthesis
20280	mmu00120	Primary bile acid biosynthesis
208665	mmu00120	Primary bile acid biosynthesis
209186	mmu00120	Primary bile acid biosynthesis
230161	mmu00120	Primary bile acid biosynthesis
26459	mmu00120	Primary bile acid biosynthesis
56050	mmu00120	Primary bile acid biosynthesis
93732	mmu00120	Primary bile acid biosynthesis
12850	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
15445	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
18104	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
217707	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
227683	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
230027	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
234724	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
27973	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
52064	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
56316	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
69568	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
71883	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
100041375	mmu00140	Steroid hormone biosynthesis
100041449	mmu00140	Steroid hormone biosynthesis
100043108	mmu00140	Steroid hormone biosynthesis
100043456	mmu00140	Steroid hormone biosynthesis
100043461	mmu00140	Steroid hormone biosynthesis
100559	mmu00140	Steroid hormone biosynthesis
100727	mmu00140	Steroid hormone biosynthesis
105349	mmu00140	Steroid hormone biosynthesis
107141	mmu00140	Steroid hormone biosynthesis
110115	mmu00140	Steroid hormone biosynthesis
112417	mmu00140	Steroid hormone biosynthesis
114664	mmu00140	Steroid hormone biosynthesis
12846	mmu00140	Steroid hormone biosynthesis
13070	mmu00140	Steroid hormone biosynthesis
13072	mmu00140	Steroid hormone biosynthesis
13074	mmu00140	Steroid hormone biosynthesis
13075	mmu00140	Steroid hormone biosynthesis
13076	mmu00140	Steroid hormone biosynthesis
13077	mmu00140	Steroid hormone biosynthesis
13078	mmu00140	Steroid hormone biosynthesis
13079	mmu00140	Steroid hormone biosynthesis
13088	mmu00140	Steroid hormone biosynthesis
13089	mmu00140	Steroid hormone biosynthesis
13090	mmu00140	Steroid hormone biosynthesis
13094	mmu00140	Steroid hormone biosynthesis
13095	mmu00140	Steroid hormone biosynthesis
13096	mmu00140	Steroid hormone biosynthesis
13097	mmu00140	Steroid hormone biosynthesis
13098	mmu00140	Steroid hormone biosynthesis
13099	mmu00140	Steroid hormone biosynthesis
13101	mmu00140	Steroid hormone biosynthesis
13105	mmu00140	Steroid hormone biosynthesis
13106	mmu00140	Steroid hormone biosynthesis
13112	mmu00140	Steroid hormone biosynthesis
13113	mmu00140	Steroid hormone biosynthesis
13114	mmu00140	Steroid hormone biosynthesis
13122	mmu00140	Steroid hormone biosynthesis
13123	mmu00140	Steroid hormone biosynthesis
14979	mmu00140	Steroid hormone biosynthesis
15483	mmu00140	Steroid hormone biosynthesis
15484	mmu00140	Steroid hormone biosynthesis
15485	mmu00140	Steroid hormone biosynthesis
15486	mmu00140	Steroid hormone biosynthesis
15487	mmu00140	Steroid hormone biosynthesis
15490	mmu00140	Steroid hormone biosynthesis
15492	mmu00140	Steroid hormone biosynthesis
15493	mmu00140	Steroid hormone biosynthesis
15494	mmu00140	Steroid hormone biosynthesis
15495	mmu00140	Steroid hormone biosynthesis
15496	mmu00140	Steroid hormone biosynthesis
15497	mmu00140	Steroid hormone biosynthesis
192970	mmu00140	Steroid hormone biosynthesis
19682	mmu00140	Steroid hormone biosynthesis
20860	mmu00140	Steroid hormone biosynthesis
208665	mmu00140	Steroid hormone biosynthesis
20905	mmu00140	Steroid hormone biosynthesis
22236	mmu00140	Steroid hormone biosynthesis
22238	mmu00140	Steroid hormone biosynthesis
223706	mmu00140	Steroid hormone biosynthesis
226105	mmu00140	Steroid hormone biosynthesis
226143	mmu00140	Steroid hormone biosynthesis
231396	mmu00140	Steroid hormone biosynthesis
241452	mmu00140	Steroid hormone biosynthesis
243085	mmu00140	Steroid hormone biosynthesis
243881	mmu00140	Steroid hormone biosynthesis
27400	mmu00140	Steroid hormone biosynthesis
337924	mmu00140	Steroid hormone biosynthesis
380997	mmu00140	Steroid hormone biosynthesis
394430	mmu00140	Steroid hormone biosynthesis
394432	mmu00140	Steroid hormone biosynthesis
394433	mmu00140	Steroid hormone biosynthesis
394434	mmu00140	Steroid hormone biosynthesis
394435	mmu00140	Steroid hormone biosynthesis
394436	mmu00140	Steroid hormone biosynthesis
404195	mmu00140	Steroid hormone biosynthesis
433247	mmu00140	Steroid hormone biosynthesis
53973	mmu00140	Steroid hormone biosynthesis
54200	mmu00140	Steroid hormone biosynthesis
545123	mmu00140	Steroid hormone biosynthesis
545288	mmu00140	Steroid hormone biosynthesis
552899	mmu00140	Steroid hormone biosynthesis
56348	mmu00140	Steroid hormone biosynthesis
56388	mmu00140	Steroid hormone biosynthesis
56448	mmu00140	Steroid hormone biosynthesis
57357	mmu00140	Steroid hormone biosynthesis
613123	mmu00140	Steroid hormone biosynthesis
622127	mmu00140	Steroid hormone biosynthesis
68444	mmu00140	Steroid hormone biosynthesis
69888	mmu00140	Steroid hormone biosynthesis
71754	mmu00140	Steroid hormone biosynthesis
71773	mmu00140	Steroid hormone biosynthesis
72082	mmu00140	Steroid hormone biosynthesis
72094	mmu00140	Steroid hormone biosynthesis
72303	mmu00140	Steroid hormone biosynthesis
76279	mmu00140	Steroid hormone biosynthesis
77337	mmu00140	Steroid hormone biosynthesis
78925	mmu00140	Steroid hormone biosynthesis
791260	mmu00140	Steroid hormone biosynthesis
94215	mmu00140	Steroid hormone biosynthesis
94224	mmu00140	Steroid hormone biosynthesis
94284	mmu00140	Steroid hormone biosynthesis
100041273	mmu00190	Oxidative phosphorylation
100042503	mmu00190	Oxidative phosphorylation
100502727	mmu00190	Oxidative phosphorylation
102631912	mmu00190	Oxidative phosphorylation
102633050	mmu00190	Oxidative phosphorylation
102633230	mmu00190	Oxidative phosphorylation
102634451	mmu00190	Oxidative phosphorylation
104130	mmu00190	Oxidative phosphorylation
108664	mmu00190	Oxidative phosphorylation
110323	mmu00190	Oxidative phosphorylation
110935	mmu00190	Oxidative phosphorylation
114143	mmu00190	Oxidative phosphorylation
11944	mmu00190	Oxidative phosphorylation
11945	mmu00190	Oxidative phosphorylation
11946	mmu00190	Oxidative phosphorylation
11947	mmu00190	Oxidative phosphorylation
11949	mmu00190	Oxidative phosphorylation
11950	mmu00190	Oxidative phosphorylation
11951	mmu00190	Oxidative phosphorylation
11957	mmu00190	Oxidative phosphorylation
11958	mmu00190	Oxidative phosphorylation
11964	mmu00190	Oxidative phosphorylation
11966	mmu00190	Oxidative phosphorylation
11972	mmu00190	Oxidative phosphorylation
11973	mmu00190	Oxidative phosphorylation
11974	mmu00190	Oxidative phosphorylation
11975	mmu00190	Oxidative phosphorylation
11984	mmu00190	Oxidative phosphorylation
12856	mmu00190	Oxidative phosphorylation
12857	mmu00190	Oxidative phosphorylation
12858	mmu00190	Oxidative phosphorylation
12859	mmu00190	Oxidative phosphorylation
12861	mmu00190	Oxidative phosphorylation
12862	mmu00190	Oxidative phosphorylation
12864	mmu00190	Oxidative phosphorylation
12865	mmu00190	Oxidative phosphorylation
12866	mmu00190	Oxidative phosphorylation
12867	mmu00190	Oxidative phosphorylation
12868	mmu00190	Oxidative phosphorylation
12869	mmu00190	Oxidative phosphorylation
13063	mmu00190	Oxidative phosphorylation
13067	mmu00190	Oxidative phosphorylation
140494	mmu00190	Oxidative phosphorylation
17705	mmu00190	Oxidative phosphorylation
17706	mmu00190	Oxidative phosphorylation
17708	mmu00190	Oxidative phosphorylation
17709	mmu00190	Oxidative phosphorylation
17710	mmu00190	Oxidative phosphorylation
17711	mmu00190	Oxidative phosphorylation
17716	mmu00190	Oxidative phosphorylation
17717	mmu00190	Oxidative phosphorylation
17718	mmu00190	Oxidative phosphorylation
17719	mmu00190	Oxidative phosphorylation
17720	mmu00190	Oxidative phosphorylation
17721	mmu00190	Oxidative phosphorylation
17722	mmu00190	Oxidative phosphorylation
17991	mmu00190	Oxidative phosphorylation
17992	mmu00190	Oxidative phosphorylation
17993	mmu00190	Oxidative phosphorylation
17995	mmu00190	Oxidative phosphorylation
192113	mmu00190	Oxidative phosphorylation
20463	mmu00190	Oxidative phosphorylation
21871	mmu00190	Oxidative phosphorylation
22272	mmu00190	Oxidative phosphorylation
22273	mmu00190	Oxidative phosphorylation
225887	mmu00190	Oxidative phosphorylation
226139	mmu00190	Oxidative phosphorylation
226646	mmu00190	Oxidative phosphorylation
227197	mmu00190	Oxidative phosphorylation
228033	mmu00190	Oxidative phosphorylation
230075	mmu00190	Oxidative phosphorylation
242341	mmu00190	Oxidative phosphorylation
27060	mmu00190	Oxidative phosphorylation
27425	mmu00190	Oxidative phosphorylation
28080	mmu00190	Oxidative phosphorylation
333182	mmu00190	Oxidative phosphorylation
338375	mmu00190	Oxidative phosphorylation
407785	mmu00190	Oxidative phosphorylation
407790	mmu00190	Oxidative phosphorylation
54405	mmu00190	Oxidative phosphorylation
54411	mmu00190	Oxidative phosphorylation
57423	mmu00190	Oxidative phosphorylation
595136	mmu00190	Oxidative phosphorylation
623286	mmu00190	Oxidative phosphorylation
66043	mmu00190	Oxidative phosphorylation
66046	mmu00190	Oxidative phosphorylation
66052	mmu00190	Oxidative phosphorylation
66091	mmu00190	Oxidative phosphorylation
66108	mmu00190	Oxidative phosphorylation
66142	mmu00190	Oxidative phosphorylation
66144	mmu00190	Oxidative phosphorylation
66152	mmu00190	Oxidative phosphorylation
66218	mmu00190	Oxidative phosphorylation
66237	mmu00190	Oxidative phosphorylation
66290	mmu00190	Oxidative phosphorylation
66335	mmu00190	Oxidative phosphorylation
66377	mmu00190	Oxidative phosphorylation
66414	mmu00190	Oxidative phosphorylation
66416	mmu00190	Oxidative phosphorylation
